,G 1  D Comdty/PX LAST,JB1  D Comdty/PX LAST,RX1  D Comdty/PX LAST,TY1  D Comdty/PX LAST,GDBR10 Index/PX LAST,GJGB10 Index/PX LAST,GUKG10 Index/PX LAST,USGG10Y Index/PX LAST,GX1  D Index/PX LAST,NK1  D Index/PX LAST,SP1  D Index/PX LAST,Z 1  D Index/PX LAST,DAX Index/DV014,NKY Index/DV014,SPX Index/DV014,UKX Index/DV014,G 1  N Comdty/PX LAST,JB1  N Comdty/PX LAST,RX1  N Comdty/PX LAST,TY1  N Comdty/PX LAST,DAX Index/PX LAST,NKY Index/PX LAST,SPX Index/PX LAST,UKX Index/PX LAST
2006-11-07,75.95,121.97,100.22,78.453125,3.739,1.766,4.547,4.6571,6691.1,15540.0,1350.4,5435.5,2.317,1.0276,1.7736,3.0935,109.76,134.02,117.83,107.859375,6361.96,16393.41,1382.84,6244.0
2006-11-08,75.78,122.32,100.03,78.640625,3.758,1.729,4.569,4.6352,6682.1,15350.0,1353.0,5434.5,2.3216,1.0388,1.7748,3.0994,109.59,134.37,117.64,108.046875,6349.26,16215.74,1385.72,6239.0
2006-11-09,75.99,122.54,100.21,78.65625,3.741,1.709,4.541,4.6253,6681.6,15360.0,1345.4,5425.5,2.3182,1.0399,1.7863,3.1031,109.8,134.59,117.82,108.0625,6358.68,16198.57,1378.33,6231.5
2006-11-10,76.15,122.75,100.48,78.875,3.714,1.688,4.52,4.5876,6680.1,15190.0,1346.2,5399.0,2.3185,1.0455,1.7862,3.1146,109.96,134.8,118.09,108.28125,6357.77,16112.43,1380.9,6208.4
2006-11-13,75.86,123.03,100.29,78.75,3.738,1.664,4.561,4.6093,6719.6,15120.0,1349.4,5395.0,2.3055,1.0513,1.786,3.1218,109.67,135.08,117.9,108.15625,6393.73,16022.49,1384.42,6194.2
2006-11-14,76.05,122.4,100.45,78.984375,3.712,1.73,4.533,4.5622,6709.6,15410.0,1359.1,5375.0,2.3077,1.0341,1.7729,3.1256,109.86,134.45,118.06,108.390625,6387.38,16289.55,1393.22,6186.6
2006-11-15,75.88,122.56,100.25,78.625,3.74,1.705,4.557,4.6171,6754.1,15380.0,1362.9,5414.0,2.2921,1.037,1.7701,3.1069,109.69,134.61,117.86,108.03125,6430.89,16243.47,1396.57,6229.8
2006-11-16,75.78,122.5,100.23,78.34375,3.748,1.705,4.572,4.6644,6766.6,15290.0,1366.5,5440.5,2.2878,1.0422,1.7668,3.0945,109.59,134.55,117.84,107.75,6443.02,16163.87,1399.76,6254.9
2006-11-17,75.84,122.41,100.41,78.765625,3.73,1.718,4.559,4.5993,6740.6,15180.0,1366.2,5382.0,2.2988,1.0468,1.7638,3.1259,109.65,134.46,118.02,108.171875,6412.36,16091.73,1401.2,6192.0
2006-11-20,76.02,122.83,100.59,78.8125,3.719,1.684,4.537,4.5973,6774.1,14830.0,1366.7,5394.0,2.2845,1.0712,1.7659,3.1196,109.83,134.88,118.2,108.21875,6452.33,15725.94,1400.5,6204.5
2006-11-21,75.94,122.86,100.59,78.9375,3.722,1.684,4.548,4.5698,6780.6,14810.0,1367.6,5388.0,2.2817,1.0706,1.7633,3.1206,109.75,134.91,118.2,108.34375,6460.39,15734.14,1402.81,6202.6
2006-11-22,75.9,122.91,100.62,79.015625,3.72,1.67,4.554,4.558,6797.6,14970.0,1369.8,5354.0,2.2761,1.0585,1.7605,3.1458,109.71,134.96,118.23,108.421875,6476.13,15914.23,1406.09,6160.3
2006-11-23,75.73,122.91,100.36,79.015625,3.745,1.671,4.575,4.5579,6794.1,14970.0,1369.8,5337.0,2.2764,1.0585,1.7605,3.1562,109.54,134.96,117.97,108.421875,6475.25,15914.23,1406.09,6140.0
2006-11-24,76.09,122.93,100.85,79.09375,3.699,1.664,4.53,4.548,6732.6,14840.0,1364.3,5315.5,2.2989,1.0706,1.7681,3.1651,109.9,134.98,118.46,108.5,6411.96,15734.6,1400.95,6122.1
2006-11-27,75.8,122.88,100.57,79.1875,3.723,1.67,4.567,4.5285,6620.1,14990.0,1345.0,5244.0,2.3404,1.0616,1.7924,3.205,109.61,134.93,118.18,108.59375,6298.17,15885.38,1381.9,6050.1
2006-11-28,76.02,123.07,100.83,79.40625,3.705,1.655,4.54,4.5011,6595.6,14960.0,1350.0,5216.5,2.3466,1.0636,1.7899,3.2179,109.83,135.12,118.44,108.8125,6281.68,15855.26,1386.72,6025.9
2006-11-29,75.97,122.7,100.6,79.3125,3.72,1.69,4.545,4.5206,6679.1,15210.0,1363.6,5271.5,2.3163,1.049,1.7779,3.188,109.78,134.75,118.21,108.71875,6363.8,16076.2,1399.48,6084.4
2006-11-30,76.2,123.04,100.87,79.703125,3.695,1.655,4.513,4.4581,6625.1,15420.0,1364.3,5238.0,2.3363,1.0362,1.7765,3.2068,110.01,135.09,118.48,109.109375,6309.19,16274.33,1400.63,6048.8
2006-12-01,76.53,123.42,101.12,80.0,3.664,1.608,4.469,4.4327,6562.1,15440.0,1361.8,5221.0,2.3618,1.0332,1.7787,3.2213,110.34,135.47,118.73,109.40625,6241.13,16321.78,1396.71,6021.5
2006-12-04,76.53,123.28,101.08,79.96875,3.671,1.624,4.47,4.4229,6610.1,15350.0,1372.1,5234.0,2.3415,1.0344,1.7631,3.206,110.34,135.33,118.69,109.375,6295.23,16303.59,1409.12,6050.4
2006-12-05,76.32,123.32,100.93,79.9375,3.68,1.615,4.498,4.4403,6684.6,15400.0,1378.1,5275.5,2.313,1.0368,1.7566,3.187,110.13,135.37,118.54,109.34375,6372.8,16265.76,1414.76,6086.4
2006-12-06,76.32,123.15,100.89,79.65625,3.688,1.652,4.503,4.4851,6683.6,15510.0,1376.1,5277.5,2.3142,1.0301,1.7606,3.1859,110.13,135.2,118.5,109.0625,6369.51,16371.28,1412.9,6090.3
2006-12-07,76.13,122.75,100.96,79.65625,3.712,1.68,4.529,4.4811,6718.1,15590.0,1370.1,5308.0,2.2985,1.0237,1.7675,3.1644,109.94,134.8,118.57,109.0625,6413.03,16473.36,1407.29,6131.5
2006-12-08,75.92,122.61,100.77,79.15625,3.728,1.7,4.559,4.5437,6735.1,15490.0,1371.5,5329.0,2.2934,1.0272,1.7645,3.1537,109.73,134.66,118.32,108.5625,6427.41,16417.82,1409.84,6152.4
2006-12-11,75.61,122.88,100.55,79.375,3.745,1.659,4.597,4.5182,6778.6,15670.0,1376.0,5342.0,2.2785,1.0203,1.7605,3.1499,109.42,134.93,118.1,108.78125,6469.42,16527.99,1413.04,6159.8
2006-12-12,75.45,123.1,100.55,79.609375,3.739,1.645,4.615,4.4848,6785.6,15760.0,1374.2,5336.0,2.2761,1.0136,1.7646,3.1517,109.26,134.62,118.1,109.015625,6476.17,16637.78,1411.56,6156.4
2006-12-13,75.33,123.36,100.51,79.046875,3.751,1.614,4.636,4.5791,6827.1,15790.0,1375.7,5366.0,2.2605,1.0102,1.7642,3.1347,109.14,134.88,118.06,108.453125,6520.77,16692.93,1413.21,6192.5
2006-12-14,74.93,123.27,100.05,78.90625,3.782,1.631,4.683,4.5968,6857.6,15930.0,1387.3,5399.5,2.2496,1.0021,1.7531,3.1168,108.74,134.79,117.6,108.3125,6552.58,16829.2,1425.49,6228.0
2006-12-15,74.97,122.8,99.94,78.890625,3.799,1.67,4.682,4.5928,6900.5,16000.0,1387.3,5442.0,2.2372,0.997,1.7486,3.1009,108.78,134.32,117.49,108.296875,6588.83,16914.31,1427.09,6260.0
2006-12-18,74.8,122.56,99.67,78.9375,3.828,1.69,4.705,4.5809,6900.5,16050.0,1383.9,5431.0,2.2292,0.9942,1.7554,3.1099,108.61,134.08,117.22,108.34375,6597.25,16962.11,1422.48,6247.4
2006-12-19,74.56,122.97,99.34,78.921875,3.864,1.653,4.734,4.5888,6864.0,15900.0,1385.3,5386.0,2.2441,1.0052,1.7519,3.1317,108.37,134.49,116.89,108.328125,6553.51,16776.88,1425.55,6203.9
2006-12-20,74.71,123.24,99.37,78.921875,3.86,1.62,4.712,4.5947,6895.0,16090.0,1384.4,5376.0,2.2327,0.9913,1.7541,3.1346,108.52,134.76,116.92,108.328125,6586.91,17011.04,1423.53,6198.6
2006-12-21,74.59,123.23,99.2,79.265625,3.875,1.612,4.725,4.5454,6880.5,16140.0,1378.9,5362.5,2.2371,0.9892,1.763,3.1421,108.4,134.75,116.75,108.671875,6573.96,17047.83,1418.3,6183.7
2006-12-22,74.54,123.37,99.07,78.75,3.881,1.599,4.732,4.6185,6799.5,16200.0,1369.4,5360.0,2.2615,0.9859,1.7726,3.1389,108.35,134.89,116.62,108.15625,6503.13,17104.96,1410.76,6190.0
2006-12-27,74.38,122.8,98.78,78.453125,3.925,1.645,4.782,4.6503,6912.5,16350.0,1386.2,5425.0,2.2253,0.9925,1.7616,3.1166,108.19,134.32,116.33,107.859375,6608.86,17223.15,1426.84,6245.2
2006-12-28,74.35,122.65,98.53,78.1875,3.954,1.67,4.786,4.6802,6914.0,16340.0,1382.9,5417.5,2.2243,0.9924,1.7637,3.1188,107.8,134.17,116.08,107.59375,6611.81,17224.81,1424.73,6240.9
2006-12-29,74.68,122.53,98.48,78.0625,3.948,1.685,4.741,4.7022,6901.0,16360.0,1377.5,5382.5,2.2294,0.9923,1.7719,3.1289,108.13,134.05,116.03,107.46875,6596.92,17225.83,1418.3,6220.8
2007-01-02,74.54,122.53,98.8,78.1875,3.937,1.685,4.758,4.6802,6977.5,16360.0,1377.5,5492.0,2.2013,0.9923,1.7719,3.0785,107.99,134.05,116.35,107.59375,6681.13,17225.83,1418.3,6310.9
2007-01-03,74.32,122.53,98.64,78.34375,3.954,1.685,4.787,4.6582,6989.5,16360.0,1373.9,5492.5,2.1979,0.9923,1.775,3.0764,107.77,134.05,116.19,107.75,6691.32,17225.83,1416.6,6319.0
2007-01-04,74.42,122.15,98.8,78.65625,3.933,1.725,4.773,4.6024,6971.0,16450.0,1376.6,5454.0,2.2035,0.985,1.7806,3.092,107.87,133.67,116.35,108.0625,6674.4,17353.67,1418.34,6287.0
2007-01-05,74.2,122.22,98.35,78.46875,3.982,1.719,4.802,4.6442,6884.5,16170.0,1365.5,5389.0,2.2307,1.0001,1.7915,3.1253,107.65,133.74,115.9,107.875,6593.09,17091.59,1409.71,6220.1
2007-01-08,74.28,122.22,98.41,78.40625,3.973,1.72,4.789,4.6522,6900.5,16170.0,1371.6,5358.5,2.2258,1.0001,1.7889,3.1386,107.73,133.74,115.96,107.8125,6607.59,17091.59,1412.84,6194.2
2007-01-09,74.19,122.12,98.15,78.40625,4.004,1.74,4.8,4.6542,6902.5,16350.0,1369.6,5365.0,2.2235,0.9917,1.7898,3.1376,107.64,133.64,115.7,107.8125,6614.37,17237.77,1412.11,6196.1
2007-01-10,74.12,122.01,98.07,78.28125,4.021,1.76,4.81,4.6843,6861.0,16040.0,1373.5,5325.0,2.2397,1.0089,1.7882,3.1561,107.57,133.53,115.62,107.6875,6566.56,16942.4,1414.85,6160.7
2007-01-11,73.79,122.18,98.1,77.90625,4.014,1.74,4.856,4.7305,6984.0,15950.0,1380.0,5400.0,2.1992,1.0152,1.7747,3.121,107.24,133.7,115.65,107.3125,6687.3,16838.17,1423.82,6230.1
2007-01-12,73.42,122.08,97.61,77.703125,4.063,1.745,4.904,4.775,6988.5,16170.0,1389.9,5394.0,2.1934,1.0022,1.7662,3.1165,106.87,133.6,115.16,107.109375,6705.17,17057.01,1430.73,6239.0
2007-01-15,73.46,122.13,97.74,77.703125,4.054,1.745,4.9,4.775,7026.0,16340.0,1389.9,5432.5,2.1847,0.9933,1.7662,3.1043,106.91,133.65,115.29,107.109375,6731.74,17209.92,1430.73,6263.5
2007-01-16,73.53,122.24,97.88,77.828125,4.04,1.745,4.888,4.7467,7002.0,16340.0,1387.8,5369.5,2.1896,0.9937,1.7647,3.1282,106.98,133.76,115.43,107.234375,6716.82,17202.46,1431.9,6215.7
2007-01-17,73.43,122.88,97.88,77.578125,4.04,1.691,4.897,4.7791,6984.5,16360.0,1387.9,5356.5,2.1945,0.9903,1.7673,3.1358,106.88,134.4,115.43,106.984375,6701.7,17261.35,1430.62,6204.5
2007-01-18,73.31,122.58,97.61,77.78125,4.062,1.719,4.906,4.7427,6977.0,16470.0,1382.3,5370.0,2.1985,0.9841,1.773,3.1328,106.76,134.1,115.16,107.1875,6689.62,17370.93,1426.37,6210.3
2007-01-19,73.31,123.06,97.7,77.640625,4.05,1.665,4.906,4.7752,7033.0,16410.0,1385.8,5394.0,2.1797,0.9875,1.7682,3.1193,106.76,134.58,115.25,107.046875,6747.17,17310.44,1430.5,6237.2
2007-01-22,73.42,123.19,98.02,77.734375,4.021,1.656,4.888,4.759,6975.5,16500.0,1380.0,5380.5,2.2177,0.981,1.7777,3.1288,106.87,134.71,115.57,107.140625,6687.31,17424.18,1422.95,6218.4
2007-01-23,73.36,123.19,98.02,77.484375,4.02,1.659,4.899,4.8077,6962.0,16510.0,1384.5,5380.0,2.2205,0.9819,1.7715,3.1241,106.81,134.71,115.57,106.890625,6678.93,17408.57,1427.99,6227.6
2007-01-24,73.28,123.2,97.82,77.46875,4.04,1.665,4.911,4.8077,7032.5,16620.0,1395.3,5464.0,2.1977,0.9764,1.7568,3.0813,106.73,134.72,115.37,106.875,6748.37,17507.4,1440.13,6314.8
2007-01-25,72.92,123.18,97.55,77.09375,4.079,1.669,4.961,4.8731,6999.5,16570.0,1378.4,5427.5,2.2071,0.9791,1.7765,3.1036,106.37,134.7,115.1,106.5,6719.58,17458.3,1423.9,6269.3
2007-01-26,72.76,123.11,97.45,77.03125,4.092,1.691,4.986,4.8733,6980.0,16470.0,1376.6,5385.0,2.2319,0.9816,1.7786,3.1251,106.21,134.63,115.0,106.4375,6690.34,17421.93,1422.18,6228.0
2007-01-29,72.58,122.83,97.19,76.953125,4.119,1.73,5.012,4.8897,7006.0,16570.0,1375.3,5396.5,2.22,0.9789,1.7844,3.1192,106.03,134.35,114.74,106.359375,6726.01,17470.46,1420.62,6239.9
2007-01-30,72.75,122.89,97.27,77.046875,4.11,1.715,4.987,4.8693,7069.5,16610.0,1383.1,5392.0,2.1997,0.9778,1.7743,3.1181,106.2,134.41,114.82,106.453125,6788.23,17490.19,1428.82,6242.0
2007-01-31,72.81,122.99,97.42,77.34375,4.1,1.705,4.976,4.808,7063.0,16480.0,1392.1,5353.5,2.1994,0.9826,1.7638,3.1377,106.26,134.51,114.97,106.75,6789.11,17383.42,1438.24,6203.1
2007-02-01,72.6,122.92,97.46,77.265625,4.091,1.714,5.005,4.8346,7129.0,16650.0,1399.9,5426.0,2.1794,0.975,1.7525,3.0982,106.05,134.44,115.01,106.671875,6851.28,17519.5,1445.94,6282.2
2007-02-02,72.62,122.65,97.71,77.3125,4.061,1.73,5.002,4.8204,7167.5,16680.0,1402.2,5457.5,2.1685,0.9735,1.749,3.0841,106.07,134.17,115.26,106.71875,6885.76,17547.11,1448.39,6310.9
2007-02-05,72.72,122.73,97.98,77.4375,4.031,1.725,4.987,4.8021,7152.5,16440.0,1402.8,5461.5,2.1722,0.9848,1.7523,3.0807,106.17,134.25,115.53,106.84375,6874.06,17344.8,1446.99,6317.9
2007-02-06,72.74,122.55,97.97,77.71875,4.03,1.745,4.983,4.7655,7150.5,16520.0,1402.4,5495.0,2.1717,0.9813,1.7509,3.0669,106.19,134.07,115.52,107.125,6875.7,17406.86,1448.0,6346.3
2007-02-07,72.93,122.54,98.0,77.890625,4.03,1.745,4.958,4.7432,7187.0,16380.0,1404.8,5518.5,2.1592,0.9878,1.7531,3.0694,106.38,134.06,115.55,107.296875,6915.56,17292.32,1450.02,6369.5
2007-02-08,73.25,122.67,97.88,77.921875,4.047,1.74,4.917,4.7319,7153.0,16370.0,1403.0,5501.0,2.1714,0.9878,1.7554,3.0806,106.7,134.19,115.43,107.328125,6876.73,17292.48,1448.31,6346.4
2007-02-09,72.9,123.05,97.51,77.578125,4.091,1.7,4.969,4.7797,7185.5,16600.0,1392.0,5533.0,2.1606,0.9758,1.7681,3.063,106.35,134.57,115.06,106.984375,6911.11,17504.33,1438.06,6382.8
2007-02-12,72.79,123.05,97.34,77.453125,4.108,1.7,4.985,4.8037,7133.5,16600.0,1387.0,5503.5,2.1768,0.9758,1.7696,3.0771,106.24,134.57,114.89,106.859375,6859.45,17504.33,1433.37,6353.5
2007-02-13,72.99,122.53,97.21,77.390625,4.125,1.745,4.959,4.8078,7156.5,16690.0,1398.5,5525.0,2.1655,0.9694,1.7582,3.0635,106.44,134.05,114.76,106.796875,6895.34,17621.45,1444.26,6381.8
2007-02-14,73.02,122.58,97.42,77.9375,4.099,1.735,4.953,4.7359,7231.0,16870.0,1407.7,5566.0,2.145,0.9622,1.7476,3.0446,106.47,134.1,114.97,107.34375,6961.18,17752.64,1455.3,6421.2
2007-02-15,73.65,122.36,97.89,78.109375,4.044,1.75,4.863,4.7061,7230.0,16980.0,1408.7,5586.0,2.1458,0.9544,1.7474,3.0389,107.1,133.88,115.44,107.515625,6958.62,17897.23,1456.81,6433.3
2007-02-16,73.59,122.78,97.84,78.1875,4.05,1.71,4.876,4.6882,7222.0,16960.0,1408.0,5569.0,2.1463,0.9556,1.7497,3.0454,107.04,134.3,115.39,107.59375,6957.07,17875.65,1455.54,6419.5
2007-02-19,73.46,122.73,97.71,78.1875,4.066,1.72,4.895,4.6882,7252.0,17010.0,1408.0,5587.5,2.1371,0.9521,1.7497,3.0337,106.91,134.25,115.26,107.59375,6987.08,17940.09,1455.54,6444.4
2007-02-20,73.34,122.82,97.72,78.265625,4.063,1.711,4.909,4.6743,7247.5,17050.0,1410.9,5557.5,2.1383,0.9522,1.7447,3.0488,106.79,134.34,115.27,107.671875,6982.91,17939.12,1459.68,6412.3
2007-02-21,73.51,122.95,97.89,78.1875,4.053,1.699,4.887,4.6902,7205.0,17020.0,1409.5,5512.5,2.1511,0.9536,1.7467,3.077,106.96,134.47,115.44,107.59375,6941.66,17913.21,1457.63,6357.1
2007-02-22,73.17,123.23,97.54,77.921875,4.086,1.666,4.935,4.7279,7243.0,17180.0,1408.3,5530.5,2.1412,0.9433,1.751,3.0655,106.62,134.75,115.09,107.328125,6973.73,18108.79,1456.38,6380.9
2007-02-23,73.48,123.07,97.9,78.28125,4.047,1.68,4.891,4.6703,7247.5,17310.0,1402.9,5542.0,2.1354,0.9395,1.7585,3.055,106.93,134.59,115.45,107.6875,6992.58,18188.42,1451.19,6401.5
2007-02-26,73.86,123.18,98.34,78.578125,3.995,1.665,4.84,4.6248,7288.0,17320.0,1401.7,5582.5,2.1247,0.9381,1.7616,3.0392,107.31,134.7,115.89,107.984375,7027.59,18215.35,1449.37,6434.7
2007-02-27,74.13,123.42,98.6,79.375,3.965,1.645,4.801,4.5109,7086.0,17200.0,1344.4,5440.5,2.1895,0.943,1.8255,3.1111,107.58,134.94,116.15,108.78125,6819.65,18119.92,1399.04,6286.1
2007-02-28,74.19,123.5,98.66,79.15625,3.957,1.636,4.797,4.5657,6996.5,16630.0,1358.0,5324.5,2.2235,0.9707,1.8187,3.1717,107.64,135.02,116.21,108.5625,6715.44,17604.12,1406.82,6171.5
2007-03-01,74.24,123.3,98.79,79.171875,3.947,1.655,4.788,4.5499,6895.5,16480.0,1354.0,5269.0,2.2487,0.979,1.8223,3.2005,107.69,134.82,116.34,108.578125,6640.24,17453.51,1403.17,6116.0
2007-03-02,74.3,123.3,98.87,79.4375,3.938,1.674,4.777,4.497,6867.5,16250.0,1334.9,5261.5,2.2613,0.9924,1.8429,3.1904,107.75,134.82,116.42,108.84375,6603.32,17217.93,1387.17,6116.2
2007-03-05,74.44,123.72,99.09,79.40625,3.915,1.629,4.753,4.495,6801.5,15720.0,1321.3,5210.5,2.2851,1.0268,1.8612,3.2196,107.89,135.24,116.64,108.8125,6534.57,16642.25,1374.12,6058.7
2007-03-06,74.38,123.61,99.11,79.34375,3.918,1.634,4.766,4.5282,6847.0,15910.0,1344.5,5281.5,2.2641,1.0144,1.8341,3.1778,107.83,135.13,116.66,108.75,6595.0,16844.5,1395.41,6138.5
2007-03-07,74.37,123.72,99.15,79.53125,3.92,1.63,4.769,4.4871,6876.0,15850.0,1342.3,5326.5,2.2563,1.0193,1.8425,3.2309,107.82,135.24,116.7,108.9375,6617.75,16764.62,1391.97,6156.5
2007-03-08,74.38,123.76,98.91,79.53125,3.929,1.625,4.775,4.5125,6954.5,16160.0,1353.9,5389.0,2.2242,0.9998,1.8299,3.1939,107.83,135.28,116.46,108.9375,6713.23,17090.31,1401.89,6227.7
2007-03-09,74.05,123.93,98.7,78.96875,3.959,1.615,4.819,4.5871,6962.0,16250.0,1354.0,5414.5,2.2232,0.9956,1.8284,3.185,107.5,135.45,115.87,108.375,6716.52,17164.04,1402.85,6245.2
2007-03-12,74.09,123.87,98.84,79.203125,3.932,1.62,4.811,4.5516,6970.5,16420.0,1356.0,5400.0,2.2235,0.9882,1.8236,3.1911,107.54,134.34,116.01,108.609375,6715.49,17292.39,1406.6,6233.3
2007-03-13,74.4,123.98,99.11,79.65625,3.905,1.614,4.768,4.4907,6879.5,16270.0,1328.8,5321.5,2.2542,0.9947,1.8629,3.2284,107.85,134.45,116.28,109.0625,6623.99,17178.84,1377.95,6161.2
2007-03-14,74.58,124.4,99.4,79.53125,3.882,1.575,4.737,4.5338,6706.0,15690.0,1338.6,5181.0,2.3158,1.0246,1.8518,3.3301,108.03,134.87,116.57,108.9375,6447.7,16676.89,1387.17,6000.7
2007-03-15,74.25,124.26,99.13,79.453125,3.907,1.594,4.785,4.5358,6819.0,15940.0,1340.5,5287.5,2.2674,1.0135,1.8452,3.2581,107.7,134.73,116.3,108.859375,6585.47,16860.39,1392.28,6133.2
2007-03-16,74.31,124.32,99.16,79.375,3.905,1.585,4.783,4.5435,6789.5,15840.0,1336.1,5273.0,2.2693,1.0205,1.8523,3.2595,107.76,134.79,116.33,108.78125,6579.87,16744.15,1386.95,6130.6
2007-03-19,74.08,124.25,98.96,79.21875,3.926,1.584,4.813,4.5632,6880.0,16140.0,1352.9,5330.5,2.2433,1.0046,1.8325,3.2312,107.53,134.72,116.13,108.625,6671.41,17009.55,1402.06,6189.4
2007-03-20,73.94,124.33,99.11,79.359375,3.909,1.57,4.832,4.5494,6912.0,16280.0,1360.5,5362.0,2.2336,0.9956,1.8248,3.2151,107.39,134.8,116.28,108.765625,6700.29,17163.2,1410.94,6220.3
2007-03-21,73.95,124.33,98.97,79.171875,3.927,1.571,4.834,4.5356,6922.0,16280.0,1382.1,5409.0,2.2297,0.9956,1.8193,3.2023,107.4,134.8,116.14,108.578125,6712.06,17163.2,1435.04,6256.8
2007-03-22,73.71,124.43,98.79,78.703125,3.949,1.555,4.868,4.5829,7065.5,16520.0,1382.1,5463.0,2.1826,0.981,1.82,3.1713,107.16,134.9,115.96,108.53125,6856.96,17419.2,1434.54,6318.0
2007-03-23,73.45,123.94,98.39,78.546875,4.001,1.615,4.904,4.6105,7108.0,16580.0,1384.1,5490.0,2.1692,0.9775,1.7947,3.1606,106.9,134.41,115.56,108.375,6899.06,17480.61,1436.11,6339.4
2007-03-26,73.41,123.64,98.39,78.703125,4.001,1.655,4.911,4.6006,7037.0,16610.0,1382.4,5447.5,2.1915,0.9752,1.794,3.1844,106.86,134.11,115.56,108.53125,6828.82,17521.96,1437.5,6291.9
2007-03-27,73.19,123.78,98.17,78.5625,4.022,1.646,4.943,4.5966,7062.0,16570.0,1377.7,5438.0,2.1821,1.1081,1.8052,3.1841,106.64,134.25,115.34,108.390625,6858.34,17365.05,1428.61,6292.6
2007-03-28,73.18,123.47,98.13,78.546875,4.031,1.68,4.932,4.6204,7020.5,16390.0,1366.7,5418.0,2.1954,1.1078,1.823,3.2069,106.63,133.94,115.3,108.375,6816.89,17254.73,1417.23,6267.2
2007-03-29,72.94,123.71,97.89,78.421875,4.053,1.654,4.957,4.6423,7101.5,16410.0,1368.6,5481.0,2.1699,1.1072,1.8165,3.178,107.94,134.18,115.06,108.25,6897.08,17263.94,1422.53,6324.2
2007-03-30,72.81,123.68,97.75,78.296875,4.057,1.659,4.969,4.6443,7120.5,16450.0,1368.3,5454.0,2.1636,1.1057,1.8187,3.1907,107.81,134.15,114.92,108.125,6917.03,17287.65,1420.86,6308.0
2007-04-02,72.73,123.78,97.73,78.328125,4.072,1.655,4.981,4.6403,7141.5,16170.0,1370.4,5457.5,2.1573,1.1218,1.825,3.1869,107.73,134.25,114.9,108.15625,6937.17,17028.41,1424.55,6315.5
2007-04-03,72.38,123.7,97.46,78.171875,4.097,1.66,5.023,4.6642,7250.5,16410.0,1384.3,5500.0,2.1241,1.1076,1.8243,3.1615,107.38,134.17,114.63,108.0,7045.56,17244.05,1437.77,6366.1
2007-04-04,72.62,123.28,97.71,78.296875,4.071,1.694,4.994,4.6482,7273.0,16720.0,1385.6,5514.0,2.1156,1.0886,1.8225,3.1642,107.62,133.75,114.88,108.125,7073.91,17544.09,1439.37,6364.7
2007-04-05,72.55,123.42,97.49,78.125,4.095,1.68,4.999,4.6782,7301.0,16670.0,1389.8,5539.5,2.1127,1.0919,1.8182,3.1481,107.55,133.89,114.66,107.953125,7099.91,17491.42,1443.76,6397.3
2007-04-10,72.38,123.34,97.21,77.75,4.128,1.69,5.021,4.7184,7359.0,16830.0,1393.1,5554.5,2.093,1.0812,1.814,3.1381,107.38,133.81,114.38,107.578125,7166.67,17664.69,1448.39,6417.8
2007-04-11,72.35,123.76,97.08,77.65625,4.143,1.65,5.024,4.7304,7358.0,16840.0,1385.7,5561.5,2.0971,1.0808,1.827,3.1427,107.35,134.23,114.25,107.484375,7152.83,17670.07,1438.87,6413.3
2007-04-12,72.07,123.58,96.74,77.65625,4.182,1.675,5.058,4.7345,7343.5,16660.0,1392.6,5558.5,2.1,1.0888,1.8158,3.1412,107.07,134.05,113.91,107.484375,7142.95,17540.42,1447.8,6416.4
2007-04-13,71.7,123.65,96.28,77.484375,4.231,1.67,5.103,4.7608,7407.5,16540.0,1398.4,5600.5,2.0799,1.0999,1.8096,3.1189,106.7,134.12,113.45,107.3125,7212.07,17363.95,1452.85,6462.4
2007-04-16,71.9,123.23,96.54,77.625,4.207,1.704,5.08,4.7346,7531.0,16790.0,1412.5,5654.5,2.0442,1.0834,1.7895,3.0931,106.9,133.7,113.71,107.453125,7338.06,17628.3,1468.47,6516.2
2007-04-17,71.82,123.28,96.75,77.96875,4.182,1.699,5.089,4.6803,7542.5,16750.0,1416.1,5644.5,2.0424,1.0896,1.7859,3.1022,106.82,133.75,113.92,107.796875,7348.83,17527.45,1471.48,6497.8
2007-04-18,72.18,123.09,96.99,78.203125,4.154,1.714,5.043,4.6502,7482.5,16800.0,1417.4,5593.0,2.061,1.081,1.7849,3.137,107.18,133.56,114.16,108.03125,7282.34,17667.33,1472.5,6449.4
2007-04-19,72.0,123.43,96.65,78.15625,4.197,1.683,5.069,4.6642,7442.0,16530.0,1417.4,5580.5,2.2027,1.0994,1.7875,3.1413,107.0,133.9,113.82,107.984375,7242.73,17371.97,1470.73,6440.6
2007-04-20,71.99,123.23,96.55,78.171875,4.203,1.694,5.067,4.6703,7534.5,16550.0,1430.2,5620.5,2.175,1.0943,1.7715,3.144,106.99,133.7,113.72,108.0,7342.54,17452.62,1484.35,6486.8
2007-04-23,72.09,123.27,96.77,78.296875,4.18,1.69,5.054,4.6402,7532.0,16620.0,1425.4,5620.5,2.177,1.0941,1.7758,3.1474,107.09,133.74,113.94,108.125,7335.62,17455.37,1480.93,6479.7
2007-04-24,72.06,123.5,96.9,78.5,4.163,1.68,5.057,4.6202,7476.5,16590.0,1425.6,5575.5,2.1966,1.0944,1.7764,3.172,107.06,133.97,114.07,108.328125,7270.32,17451.77,1480.41,6429.5
